moon_id,kingdom,stage,stage_display_name,area_scope,moon_name,runtime_shine_key,obj_id,uid,flags,from_node_id,state_requirement_expr,requirement_expr,world_peace_token,moon_rock_token,access_type,effort_level,effort_notes,legacy_requirement_notes,placement_found,placement_unit_config_names,placement_layer_config_names,placement_scenario_no_values,scenario_move_to,placement_stage_map_indices,placement_quest_no_values,placement_shine_optional_ids,placement_change_stage_ids,placement_x,placement_y,placement_z,placement_source_archives,placement_source_files,placement_count,shine_info_hint_idx,shine_info_main_scenario_no,shine_info_progress_bit_flag,shine_info_is_grand,shine_info_is_moon_rock,shine_info_available_scenarios,shine_info_object_name,shine_info_scenario_name,notes,difficulty,option_scenarios
RevengeForestBossStage:6:1149,Mushroom Kingdom,RevengeForestBossStage,Torkdrift Boss Re-fight,subarea,Struggle in Steam Gardens: Rematch,RevengeForestBossStage:6:1149,6,1149,ShineFlag_Multi,RevengeForestBossStage::entrance::PictureBossForest::sub_near,,Senobi,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,"captures=Uproot | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,,,,,,,,,-6450.000,2700.000,-21600.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,26,-1,6,true,false,2;3,森ボスLv2,スチームガーデンの死闘 再び,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
PeachWorldCastleStage:131:1152,Mushroom Kingdom,PeachWorldCastleStage,Peach's Castle,subarea,Found with Mushroom Kingdom Art,PeachWorldCastleStage:131:1152,131,1152,ShineFlag_HintArt,PeachWorldCastleStage::entrance::PeachCastleGate::sub_near,,KingdomAccess_Cap,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,"method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=Other Kingdom Trigger, Ground Pound)",true,HintPhoto,H,,,1;2,,,,1250.000,70.000,-2009.000,PeachWorldCastleStageMap.szs;ShineInfo.szs,PeachWorldCastleStageMap.byml;ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,2,20,-1,6,false,false,2;3,ヒント写真,キノコ王国で見つけた お宝写真,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
BossRaidWorldHomeStage:256:793,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,In the Ancient Treasure Chest,BossRaidWorldHomeStage:256:793,256,793,ShineFlag_None,BossRaidWorldHomeStage::start,,free,WorldPeace_Ruined,MoonRockActive_Ruined,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,TreasureBox,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,19400.000,-31200.000,43000.000,BossRaidWorldHomeStageMap.szs;ShineInfo.szs,BossRaidWorldHomeStageMap.byml;ShineList_AttackWorldHomeStage.byml;ShinePosList.byml,15,1,-1,15,false,false,1;2;3;4,宝箱,古城の宝箱,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
BossRaidWorldHomeStage:30:795,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,Battle with the Lord of Lightning!,BossRaidWorldHomeStage:30:795,30,795,ShineFlag_Story | ShineFlag_Multi,BossRaidWorldHomeStage::place::new_place,,GroundPound | KingdomAccess_Ruined,WorldPeace_Ruined,MoonRockActive_Ruined,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Ground Pound, Capture)",true,,,,,,,,,0.000,0.000,-2500.000,ShineInfo.szs,ShineList_AttackWorldHomeStage.byml;ShinePosList.byml,1,0,0,1,true,false,1,襲撃ボス,決闘！ イカヅチの王,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"1,2,3,4,5;2,3,4,5"
BossRaidWorldHomeStage:335:834,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,Caught on a Big Horn,BossRaidWorldHomeStage:335:834,335,834,ShineFlag_Extra,BossRaidWorldHomeStage::place::new_place,,free,WorldPeace_Ruined,MoonRockActive_Ruined,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,,,,,,,,,-1725.000,2010.000,-5015.000,ShineInfo.szs,ShineList_AttackWorldHomeStage.byml;ShinePosList.byml,1,7,-1,8,false,true,4,帽子ひっかけポイント,おっきなツノに ひっかけて,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
BossRaidWorldHomeStage:353:835,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,Upon the Broken Arch,BossRaidWorldHomeStage:353:835,353,835,ShineFlag_Extra,BossRaidWorldHomeStage::start,,(Backflip & LedgeGrab & GroundPound) | (Dive & GroundPound) | (WallJump & GroundPound) | (GroundPoundJump & GroundPound) | (SideFlip & LedgeGrab & GroundPound) | (Spin & LedgeGrab & GroundPound) | (TripleJump & GroundPound),WorldPeace_Ruined,MoonRockActive_Ruined,primary,unrated,,method_1(jump=Backflip/Vault/Side Flip (496); cap_throw=No Cap Throw Needed; other=Ground Pound),true,,,,,,,,,19050.000,-28600.000,44182.102,ShineInfo.szs,ShineList_AttackWorldHomeStage.byml;ShinePosList.byml,1,5,-1,8,false,true,4,ここ掘れポイント,くずれた柱の上に,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
DotTowerExStage:282:888,Ruined Kingdom,DotTowerExStage,Roulette Tower,subarea,Roulette Tower: Climbed,DotTowerExStage:282:888,282,888,ShineFlag_None,DotTowerExStage::entrance::BossRaidWorldEx01_Eixt::sub_near,,free,WorldPeace_Ruined,MoonRockActive_Ruined,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture, Ground Pound)",true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-50.000,9658.217,0.000,DotTowerExStageMap.szs;ShineInfo.szs,DotTowerExStageMap.byml;ShineList_AttackWorldHomeStage.byml;ShinePosList.byml,15,2,-1,14,false,false,2;3;4,シャイン【2m置き】,登って！ ルーレットタワー,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
DotTowerExStage:371:889,Ruined Kingdom,DotTowerExStage,Roulette Tower,subarea,Roulette Tower: Stopped,DotTowerExStage:371:889,371,889,ShineFlag_None,DotTowerExStage::entrance::BossRaidWorldEx01_Eixt::sub_near,,free,WorldPeace_Ruined,MoonRockActive_Ruined,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture, Ground Pound)",true,ShineDot,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,1950.000,7100.000,0.000,DotTowerExStageMap.szs;ShineInfo.szs,DotTowerExStageMap.byml;ShineList_AttackWorldHomeStage.byml;ShinePosList.byml,15,3,-1,14,false,false,2;3;4,シャインドット_2D,止めて！ ルーレットタワー,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
BullRunExStage:122:890,Ruined Kingdom,BullRunExStage,Mummy Army,subarea,The Mummy Army's Curse,BullRunExStage:122:890,122,890,ShineFlag_Extra,BullRunExStage::entrance::BossRaidWorldMoonEx02_Enter::sub_near,,WallJump | Vault | (Backflip & LedgeGrab) | Climb | Dive | (GroundPoundJump & LedgeGrab) | (SideFlip & LedgeGrab) | (Spin & LedgeGrab) | TripleJump,WorldPeace_Ruined,MoonRockActive_Ruined,primary,unrated,,"method_1(jump=Backflip/Vault/Side Flip (496); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Ledge Grab) | method_2(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Climb)",true,,,,,,,,,13500.000,-31688.400,49300.000,ShineInfo.szs,ShineList_AttackWorldHomeStage.byml;ShinePosList.byml,1,9,-1,8,false,false,4,ミイラ,ミイラ軍団の お守り,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"1,2,3,4,5"
BullRunExStage:120:891,Ruined Kingdom,BullRunExStage,Mummy Army,subarea,Charging Through an Army,BullRunExStage:120:891,120,891,ShineFlag_Extra,BullRunExStage::entrance::BossRaidWorldMoonEx02_Exit::sub_far,,free,WorldPeace_Ruined,MoonRockActive_Ruined,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,0.000,300.000,-5300.000,BullRunExStageMap.szs;ShineInfo.szs,BullRunExStageMap.byml;ShineList_AttackWorldHomeStage.byml;ShinePosList.byml,15,8,-1,8,false,false,4,シャイン【2m置き】,走り抜け！ ミイラ軍団,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
BossRaidWorldHomeStage:405:909,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,Rolling Rock on the Battlefield,BossRaidWorldHomeStage:405:909,405,909,ShineFlag_Extra,BossRaidWorldHomeStage::place::new_place,,free,WorldPeace_Ruined,MoonRockActive_Ruined,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,KickStone,A,,,3,,,,900.000,1.125,2950.000,BossRaidWorldHomeStageMap.szs;ShineInfo.szs,BossRaidWorldHomeStageMap.byml;ShineList_AttackWorldHomeStage.byml;ShinePosList.byml,1,6,-1,8,false,true,4,キック小石,キック！ 戦場の石コロ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
BossRaidWorldHomeStage:143:1117,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,Peach in the Ruined Kingdom,BossRaidWorldHomeStage:143:1117,143,1117,ShineFlag_None,BossRaidWorldHomeStage::place::new_place,,KingdomAccess_Mushroom,WorldPeace_Ruined,MoonRockActive_Ruined,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,,,,,,,,,2777.080,0.000,-1715.600,ShineInfo.szs,ShineList_AttackWorldHomeStage.byml;ShinePosList.byml,1,4,-1,12,false,false,3;4,世界旅行ピーチ,奪われし国で ピーチ姫,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
WaterTubeExStage:3240:35,Sand Kingdom,WaterTubeExStage,Freezing Waterway,subarea,Through the Freezing Waterway,WaterTubeExStage:3240:35,3240,35,ShineFlag_Extra,WaterTubeExStage::entrance::EX_2DHosui_Exit::sub_far,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"captures=Locked behind Default Capture, Gushen | method_1(jump=No Jump Needed; cap_throw=Spin Throw, Down Throw, Up Throw, Neutral Throw; other=Capture)",true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-100.000,4400.000,-19800.000,WaterTubeExStageMap.szs;ShineInfo.szs,WaterTubeExStageMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,15,85,-1,16,false,false,5,シャイン【2m置き】,凍える水路を抜けて,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
WaterTubeExStage:3706:36,Sand Kingdom,WaterTubeExStage,Freezing Waterway,subarea,Freezing Waterway: Hidden Room,WaterTubeExStage:3706:36,3706,36,ShineFlag_Extra,WaterTubeExStage::entrance::EX_2DHosui::sub_near,,Hosui,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"captures=Locked behind Default Capture, Gushen | method_1(jump=No Jump Needed; cap_throw=Spin Throw, Down Throw, Up Throw, Neutral Throw; other=Capture)",true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-100.000,2900.000,-2100.000,WaterTubeExStageMap.szs;ShineInfo.szs,WaterTubeExStageMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,15,88,-1,16,false,false,5,シャイン【2m置き】,凍える水路の かくし部屋,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:3456:493,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Love in the Heart of the Desert,SandWorldHomeStage:3456:493,3456,493,ShineFlag_None,SandWorldHomeStage::checkpoint::obj98,,Kuribo,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"captures=Goomba, Paragoomba | method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=Capture)",true,,,,,,,,,-2250.000,100.000,-20500.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,50,-1,28,false,false,3;4;5,ガールクリボー,砂漠のガールフレンド,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:1432:495,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Showdown on the Inverted Pyramid,SandWorldHomeStage:1432:495,1432,495,ShineFlag_Story | ShineFlag_Multi,SandWorldHomeStage::place::new_place_2,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"captures=Paragoomba, Glydon, Shiverian, Parabones, Yoshi, Bullet Bill, Gushen | method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=2D jump (any jump))",true,,,,,,,,,-23450.000,5650.000,-26000.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,2,2,1,true,false,1,ボムゲートキーパー,さかさピラミッドの対決,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:3735:496,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Moon Shards in the Sand,SandWorldHomeStage:3735:496,3735,496,ShineFlag_Story,SandWorldHomeStage::checkpoint::obj1511,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,,,,,,,,,-8650.000,-1400.000,4700.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,1,1,31,false,false,1;2;3;4;5,シャインチップ全取得監視者,集めて！ 砂のムーンチップ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:1599:497,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Atop the Highest Tower,SandWorldHomeStage:1599:497,1599,497,ShineFlag_Story,SandWorldHomeStage::checkpoint::obj525,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=2D Jump (any jump)),true,ShineAddHeight,F,0,,0;1;2;3;4;7;8;9,0,None,,-8500.000,4550.000,-15350.000,SandWorldHomeStageMap.szs;ShineInfo.szs,SandWorldHomeStageMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,8,0,0,31,false,false,1;2;3;4;5,シャイン【2m置き】,アッチーニャ遺跡の塔の上,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:1715:498,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Sand Quiz: Wonderful!,SandWorldHomeStage:1715:498,1715,498,ShineFlag_None,SandWorldHomeStage::checkpoint::obj98,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,,,,,,,,,-10200.000,-1700.000,-14400.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,16,-1,31,false,false,1;2;3;4;5,スフィンクスクイズ,お見事！ 砂のクイズ大正解,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:5206:501,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,"Welcome Back, Jaxi!",SandWorldHomeStage:5206:501,5206,501,ShineFlag_None,SandWorldHomeStage::place::new_place_2,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,,,,,,,,,-16780.000,11000.000,-25300.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,60,-1,28,false,false,3;4;5,ジャガータクシーイベント,おかえり！ ライドン・バス,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"3,4,5"
SandWorldHomeStage:481:502,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Fishing in the Oasis,SandWorldHomeStage:481:502,481,502,ShineFlag_None,SandWorldHomeStage::checkpoint::obj1597,,JugemFishing,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,FishingFish,L,,,2;3;4,,,,30050.002,-836.962,-31500.000,SandWorldHomeStageMap.szs;ShineInfo.szs,SandWorldHomeStageMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,3,49,-1,28,false,false,3;4;5,魚影,オアシスで フィッシング！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"3,4,5"
SandWorldHomeStage:2047:504,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Secret of the Inverted Mural,SandWorldHomeStage:2047:504,2047,504,ShineFlag_None,SandWorldHomeStage::checkpoint::obj98,,Killer,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"captures=Paragoomba, Glydon, Shiverian, Parabones, Yoshi, Bullet Bill, Gushen | method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=2D jump (any jump), Capture)",true,,,,,,,,,-24781.301,3469.880,-29450.199,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,38,-1,31,false,false,1;2;3;4;5,シャインドット_2D,さかさ壁画のヒミツ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldKillerTowerZone:42:505,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Secret of the Mural,SandWorldKillerTowerZone:42:505,42,505,ShineFlag_None,SandWorldKillerTowerZone::start,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=2D jump (any jump)),true,ShineDot,F,,,0;1;2;3;4;7;8;9,,None,,-7525.254,3704.906,-15545.408,SandWorldKillerTowerZoneMap.szs;ShineInfo.szs,SandWorldKillerTowerZoneMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,8,15,-1,31,false,false,1;2;3;4;5,シャインドット_2D,壁画に かくされたヒミツ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:3999:506,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Top of a Dune,SandWorldHomeStage:3999:506,3999,506,ShineFlag_None,SandWorldHomeStage::checkpoint::obj655,,GroundPound,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=Ground Pound),true,,,,,,,,,11946.000,640.592,1146.830,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,14,-1,127,false,false,1;2;3;4;5;6;7,ここ掘れポイント,まるい砂丘の てっぺん,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:902:507,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,From a Crate in the Ruins,SandWorldHomeStage:902:507,902,507,ShineFlag_None,SandWorldHomeStage::checkpoint::obj98,,Killer | (Vault & Dive & NeutralThrow) | KingdomAccess_Sand,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,,,,,,,,,-5550.000,900.000,-14850.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,8,-1,127,false,false,1;2;3;4;5;6;7,木箱,とび出た！ 砂の木箱から,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;casual;advanced,"1,2,3,4,5"
SandWorldHomeStage:4059:508,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Inside a Block Is a Hard Place,SandWorldHomeStage:4059:508,4059,508,ShineFlag_None,SandWorldHomeStage::checkpoint::obj98,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=None),true,,,,,,,,,1400.000,-500.000,-22450.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,5,-1,127,false,false,1;2;3;4;5;6;7,砂のワールド壊れパーツ000,かたいブロックの中,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:4002:509,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Wandering Cactus,SandWorldHomeStage:4002:509,4002,509,ShineFlag_None,SandWorldHomeStage::checkpoint::obj98,,(Cactus & GroundPound),WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=Ground Pound, Capture)",true,,,,,,,,,13350.000,-1450.000,-34950.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,51,-1,127,false,false,1;2;3;4;5;6;7,ここ掘れポイント,サボテンだって歩きたい！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:4001:510,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Lost in the Luggage,SandWorldHomeStage:4001:510,4001,510,ShineFlag_None,SandWorldHomeStage::checkpoint::obj98,,GroundPound,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=Ground Pound),true,,,,,,,,,-22650.000,-1704.470,-14400.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,6,-1,127,false,false,1;2;3;4;5;6;7,ここ掘れポイント,タクシーの荷物から,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:4000:511,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Where the Birds Gather,SandWorldHomeStage:4000:511,4000,511,ShineFlag_None,SandWorldHomeStage::checkpoint::obj1597,,GroundPound,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=Ground Pound) | method_2(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Ground Pound)",true,,,,,,,,,27700.000,-320.000,-34500.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,9,-1,127,false,false,1;2;3;4;5;6;7,ここ掘れポイント,小鳥たちの会議,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:3998:512,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Found in the Sand! Good Dog!,SandWorldHomeStage:3998:512,3998,512,ShineFlag_None,SandWorldHomeStage::checkpoint::obj655,,GroundPound,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=Ground Pound) | method_2(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=Roll, Ground Pound)",true,,,,,,,,,26050.000,-1727.630,-4450.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,29,-1,28,false,false,3;4;5,忠犬専用ここ掘れポイント,砂で 見つけたワン！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:4272:513,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,On the Statue's Tail,SandWorldHomeStage:4272:513,4272,513,ShineFlag_None,SandWorldHomeStage::place::new_place_2,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Spin Throw, Down Throw; other=None)",true,,,,,,,,,-26633.199,5536.330,-19786.500,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,13,-1,127,false,false,1;2;3;4;5;6;7,帽子ひっかけポイント,ライドン石像の しっぽ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:2188:515,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Taking Notes: Running Down,SandWorldHomeStage:2188:515,2188,515,ShineFlag_Extra,SandWorldHomeStage::checkpoint::obj655,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=Jaxi) | method_2(jump=Long Jump; cap_throw=No Cap Throw Needed; other=Roll Boost),true,,,,,,,,,23800.000,-1583.200,11467.300,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,77,-1,16,false,true,5,音符オブジェ(1つ目),走ってくだって 音符集め,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
