edge_id,kingdom,area_scope,from_node_id,to_node_id,requirement_expr,requirement_notes,edge_type,difficulty,bidirectional,source,notes,option_scenarios,status
edge_user_0444,Moon Kingdom,overworld,MoonWorldHomeStage::start,MoonWorldHomeStage::entrance::moon::home_in,(TripleJump & Vault & Dive & NeutralThrow) | (GroundPound & RollBoost & Vault & Dive & NeutralThrow),,human_route,advanced,true,editor,Created in graph editor.,,
edge_user_0445,Moon Kingdom,overworld,MoonWorldHomeStage::checkpoint::obj127,MoonWorldHomeStage::entrance::aaa::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0293,Mushroom Kingdom,overworld,PeachWorldHomeStage::start,PeachWorldHomeStage::checkpoint::obj162,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0304,Mushroom Kingdom,overworld,PeachWorldHomeStage::stage_change::Come::raw,PeachWorldHomeStage::checkpoint::obj1455,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0305,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj1455,PeachWorldHomeStage::start,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0306,Mushroom Kingdom,overworld,PeachWorldHomeStage::start,PeachWorldHomeStage::stage_change::Go::raw,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0307,Mushroom Kingdom,overworld,PeachWorldHomeStage::start,PeachWorldHomeStage::checkpoint::obj1145,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0308,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj1145,PeachWorldHomeStage::entrance::BossMagmaA::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0309,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj1145,PeachWorldHomeStage::entrance::GiantWanderBossB::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0310,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj1145,PeachWorldHomeStage::entrance::GiantWanderBossA::home_in,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0311,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj1145,PeachWorldHomeStage::entrance::BossKnuckleA::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0312,Mushroom Kingdom,overworld,PeachWorldHomeStage::entrance::GiantWanderBossA::home_in,PeachWorldHomeStage::checkpoint::obj1145,free,,human_route,casual,false,editor,Reverse of edge_user_0310.,,
edge_user_0313,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj162,PeachWorldHomeStage::entrance::PeachCastleGate::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0314,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj162,PeachWorldHomeStage::entrance::PeachCastleGate::home_out,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0315,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj162,PeachWorldHomeStage::entrance::BossForestA::home_in,Climb | (NeutralThrow & Vault & WallJump & Dive) | Yoshi,,human_route,casual;advanced;advanced,false,editor,Created in graph editor.,,
edge_user_0316,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj162,PeachWorldHomeStage::entrance::CostumeEventWorldPeach::home_out,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0317,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj162,PeachWorldHomeStage::entrance::CostumeEventWorldPeach::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0318,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj162,PeachWorldHomeStage::entrance::BossRaidB::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,"1,2,3,4,5",
edge_user_0319,Mushroom Kingdom,overworld,PeachWorldHomeStage::entrance::BossRaidB::home_out,PeachWorldHomeStage::checkpoint::obj162,free,,human_route,casual,false,editor,Reverse of edge_user_0318.,"1,2,3,4,5",
edge_user_0320,Mushroom Kingdom,overworld,PeachWorldHomeStage::entrance::BossForestA::home_in,PeachWorldHomeStage::checkpoint::obj162,free,,human_route,casual,false,editor,Reverse of edge_user_0315.,,
edge_user_0321,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj162,PeachWorldHomeStage::entrance::BossRaidA::home_in,Yoshi,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0322,Mushroom Kingdom,overworld,PeachWorldHomeStage::entrance::BossRaidA::home_in,PeachWorldHomeStage::checkpoint::obj162,free,,human_route,casual,false,editor,Reverse of edge_user_0321.,,
edge_user_0323,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj162,PeachWorldHomeStage::checkpoint::obj1143,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0324,Mushroom Kingdom,overworld,PeachWorldHomeStage::start,PeachWorldHomeStage::entrance::PeachWorldShopA::home_out,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0325,Mushroom Kingdom,overworld,PeachWorldHomeStage::start,PeachWorldHomeStage::entrance::PeachWorldShopA::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0326,Mushroom Kingdom,overworld,PeachWorldHomeStage::start,PeachWorldHomeStage::entrance::MofumofuA::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0327,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj1143,PeachWorldHomeStage::entrance::Fukuwarai2::home_in,BazookaElectric,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0328,Mushroom Kingdom,overworld,PeachWorldHomeStage::entrance::Fukuwarai2::home_in,PeachWorldHomeStage::checkpoint::obj1143,free,,human_route,casual,false,editor,Reverse of edge_user_0327.,,
edge_user_0329,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj1143,PeachWorldHomeStage::entrance::Fukuwarai2::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0330,Mushroom Kingdom,overworld,PeachWorldHomeStage::entrance::Fukuwarai2::home_out,PeachWorldHomeStage::checkpoint::obj1143,free,,human_route,casual,false,editor,Reverse of edge_user_0329.,,
edge_user_0331,Mushroom Kingdom,overworld,PeachWorldHomeStage::start,PeachWorldHomeStage::entrance::PeachWorldEx1a::home_in,Yoshi,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0332,Mushroom Kingdom,overworld,PeachWorldHomeStage::entrance::PeachWorldEx1a::home_in,PeachWorldHomeStage::start,free,,human_route,casual,false,editor,Reverse of edge_user_0331.,,
edge_user_0333,Mushroom Kingdom,overworld,PeachWorldHomeStage::start,PeachWorldHomeStage::entrance::PeachWorldEx1a::home_out,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0334,Mushroom Kingdom,overworld,PeachWorldHomeStage::entrance::PeachWorldEx1a::home_out,PeachWorldHomeStage::start,Yoshi,,human_route,casual,false,editor,Reverse of edge_user_0333.,,
edge_user_0336,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj1143,PeachWorldHomeStage::entrance::PeachWorldEx2a::home_out,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0337,Mushroom Kingdom,overworld,PeachWorldHomeStage::start,PeachWorldHomeStage::checkpoint::obj1455,impossible,,human_route,casual,false,editor,Reverse of edge_user_0305.,,
edge_user_0355,Mushroom Kingdom,subarea,PeachWorldPictureBossRaidStage::entrance::BossRaidB::sub_near,PeachWorldPictureBossRaidStage::entrance::BossRaidB::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0357,Mushroom Kingdom,subarea,PeachWorldPictureBossRaidStage::entrance::BossRaidB::sub_near,PeachWorldPictureBossRaidStage::stage_change::BossRaidA::raw,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0359,Mushroom Kingdom,subarea,PeachWorldPictureBossRaidStage::stage_change::PictureBossRaid::raw,PeachWorldPictureBossRaidStage::entrance::BossRaidB::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0360,Mushroom Kingdom,subarea,PeachWorldPictureMofumofuStage::entrance::MofumofuA::sub_near,PeachWorldPictureMofumofuStage::entrance::MofumofuA::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0362,Mushroom Kingdom,subarea,PeachWorldPictureMofumofuStage::entrance::MofumofuA::sub_near,PeachWorldPictureMofumofuStage::stage_change::PictureMofumofu::raw,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0363,Mushroom Kingdom,subarea,PeachWorldPictureGiantWanderBossStage::entrance::GiantWanderBossB::sub_near,PeachWorldPictureGiantWanderBossStage::entrance::GiantWanderBossB::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0365,Mushroom Kingdom,subarea,PeachWorldPictureGiantWanderBossStage::entrance::GiantWanderBossB::sub_near,PeachWorldPictureGiantWanderBossStage::stage_change::GiantWanderBossA::raw,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0367,Mushroom Kingdom,subarea,PeachWorldPictureGiantWanderBossStage::entrance::GiantWanderBossB::sub_near,PeachWorldPictureGiantWanderBossStage::stage_change::PictureGiantWanderBoss::raw,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0368,Mushroom Kingdom,subarea,PeachWorldPictureBossForestStage::entrance::BossForestA::sub_near,PeachWorldPictureBossForestStage::entrance::BossForestA::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0369,Mushroom Kingdom,subarea,PeachWorldPictureBossForestStage::entrance::BossForestA::sub_near,PeachWorldPictureBossForestStage::stage_change::PictureBossForest::raw,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0447,Mushroom Kingdom,subarea,PeachWorldPictureBossRaidStage::entrance::PictureBossRaid::home_in,PeachWorldPictureBossRaidStage::entrance::BossRaidB::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0448,Mushroom Kingdom,subarea,PeachWorldPictureMofumofuStage::entrance::PictureMofumofu::home_in,PeachWorldPictureMofumofuStage::entrance::MofumofuA::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0449,Mushroom Kingdom,subarea,PeachWorldPictureGiantWanderBossStage::entrance::PictureGiantWanderBoss::home_in,PeachWorldPictureGiantWanderBossStage::entrance::GiantWanderBossB::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0450,Mushroom Kingdom,subarea,PeachWorldPictureBossForestStage::entrance::PictureBossForest::home_in,PeachWorldPictureBossForestStage::entrance::BossForestA::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0349,Mushroom Kingdom,subarea,PeachWorldPictureBossMagmaStage::entrance::BossMagmaA::sub_near,PeachWorldPictureBossMagmaStage::entrance::BossMagmaA::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0351,Mushroom Kingdom,subarea,PeachWorldPictureBossMagmaStage::entrance::BossMagmaA::sub_far,PeachWorldPictureBossMagmaStage::stage_change::PictureBossMagma::raw,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0445,Mushroom Kingdom,subarea,PeachWorldPictureBossMagmaStage::entrance::PictureBossMagma::home_in,PeachWorldPictureBossMagmaStage::entrance::BossMagmaA::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0352,Mushroom Kingdom,subarea,PeachWorldPictureBossKnuckleStage::entrance::BossKnuckleA::sub_near,PeachWorldPictureBossKnuckleStage::entrance::BossKnuckleA::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0354,Mushroom Kingdom,subarea,PeachWorldPictureBossKnuckleStage::entrance::BossKnuckleA::sub_far,PeachWorldPictureBossKnuckleStage::stage_change::PictureBossKnuckle::raw,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0446,Mushroom Kingdom,subarea,PeachWorldPictureBossKnuckleStage::entrance::PictureBossKnuckle::home_in,PeachWorldPictureBossKnuckleStage::entrance::BossKnuckleA::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0451,Mushroom Kingdom,overworld,PeachWorldHomeStage::entrance::GiantWanderBossB::home_out,PeachWorldHomeStage::checkpoint::obj1145,free,,human_route,casual,false,editor,Reverse of edge_user_0309.,,
edge_user_0452,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj162,PeachWorldHomeStage::entrance::PeachWorldEx2a::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0464,Mushroom Kingdom,subarea,DotHardExStage::entrance::PeachWorldEx2a::sub_near,DotHardExStage::entrance::PeachWorldEx2a::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0465,Mushroom Kingdom,subarea,PeachWorldCostumeStage::entrance::CostumeEventWorldPeach::sub_near,PeachWorldCostumeStage::entrance::CostumeEventWorldPeach::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0549,Mushroom Kingdom,subarea,RevengeBossMagmaStage::entrance::PictureBossMagma::sub_near,RevengeBossMagmaStage::entrance::PictureBossMagma::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0550,Mushroom Kingdom,subarea,PeachWorldShopStage::entrance::PeachWorldShopA::sub_near,PeachWorldShopStage::entrance::PeachWorldShopA::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0551,Mushroom Kingdom,subarea,RevengeBossKnuckleStage::entrance::PictureBossKnuckle::sub_far,RevengeBossKnuckleStage::entrance::PictureBossKnuckle::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0552,Mushroom Kingdom,subarea,RevengeBossRaidStage::entrance::PictureBossRaid::sub_near,RevengeBossRaidStage::entrance::PictureBossRaid::sub_far,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0553,Mushroom Kingdom,subarea,RevengeBossRaidStage::entrance::PictureBossRaid::sub_far,RevengeBossRaidStage::entrance::PictureBossRaid::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0552.,,
edge_user_0554,Mushroom Kingdom,subarea,RevengeMofumofuStage::entrance::PictureMofumofu::sub_near,RevengeMofumofuStage::entrance::PictureMofumofu::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0583,Mushroom Kingdom,subarea,RevengeGiantWanderBossStage::entrance::PictureGiantWanderBoss::sub_near,RevengeGiantWanderBossStage::entrance::PictureGiantWanderBoss::sub_far,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0584,Mushroom Kingdom,subarea,RevengeGiantWanderBossStage::entrance::PictureGiantWanderBoss::sub_far,RevengeGiantWanderBossStage::entrance::PictureGiantWanderBoss::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0583.,,
edge_user_0586,Mushroom Kingdom,subarea,PeachWorldCastleStage::entrance::PeachCastleGate::sub_near,PeachWorldCastleStage::entrance::PeachCastleGate::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0587,Mushroom Kingdom,subarea,FukuwaraiMarioStage::entrance::Fukuwarai2::sub_near,FukuwaraiMarioStage::entrance::Fukuwarai2::sub_far,BazookaElectric,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0590,Mushroom Kingdom,subarea,RevengeForestBossStage::entrance::PictureBossForest::sub_near,RevengeForestBossStage::entrance::PictureBossForest::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0591,Mushroom Kingdom,subarea,YoshiCloudExStage::entrance::PeachWorldEx1a::sub_near,YoshiCloudExStage::entrance::PeachWorldEx1a::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0072,Ruined Kingdom,subarea,BullRunExStage::entrance::BossRaidWorldMoonEx02_Enter::sub_near,BullRunExStage::entrance::BossRaidWorldMoonEx02_Exit::sub_far,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0073,Ruined Kingdom,subarea,BullRunExStage::entrance::BossRaidWorldMoonEx02_Exit::sub_far,BullRunExStage::entrance::BossRaidWorldMoonEx02_Enter::sub_near,WallJump | Vault | (Backflip & LedgeGrab) | Dive | Climb | (GroundPoundJump & LedgeGrab) | (SideFlip & LedgeGrab) | (Spin & LedgeGrab) | TripleJump,,human_route,casual,false,editor,Reverse of edge_user_0072.,,
edge_user_0606,Ruined Kingdom,overworld,BossRaidWorldHomeStage::start,BossRaidWorldHomeStage::place::new_place,ElectricWire,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0607,Ruined Kingdom,overworld,BossRaidWorldHomeStage::start,BossRaidWorldHomeStage::event::MoonRockActive_Ruined,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0608,Ruined Kingdom,overworld,BossRaidWorldHomeStage::start,BossRaidWorldHomeStage::entrance::BossRaidWorldMoonEx02_Enter::home_in,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0609,Ruined Kingdom,overworld,BossRaidWorldHomeStage::place::new_place,BossRaidWorldHomeStage::entrance::BossRaidWorldEx01_Eixt::home_in,BazookaElectric,,human_route,casual,false,editor,Created in graph editor.,"1,2,3,4,5",
edge_user_0610,Ruined Kingdom,overworld,BossRaidWorldHomeStage::entrance::BossRaidWorldEx01_Eixt::home_in,BossRaidWorldHomeStage::place::new_place,free,,human_route,casual,false,editor,Reverse of edge_user_0609.,"1,2,3,4,5",
edge_user_0611,Ruined Kingdom,subarea,DotTowerExStage::entrance::BossRaidWorldEx01_Eixt::sub_near,DotTowerExStage::entrance::BossRaidWorldEx01_Eixt::sub_far,BazookaElectric,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0373,Ruined Kingdom,overworld,BossRaidWorldHomeStage::start,BossRaidWorldHomeStage::entrance::BossRaidWorldMoonEx02_Exit::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0374,Ruined Kingdom,overworld,BossRaidWorldHomeStage::entrance::BossRaidWorldMoonEx02_Exit::home_out,BossRaidWorldHomeStage::start,free,,human_route,casual,false,editor,Reverse of edge_user_0373.,,
edge_user_0711,Ruined Kingdom,overworld,BossRaidWorldHomeStage::entrance::BossRaidWorldMoonEx02_Enter::home_in,BossRaidWorldHomeStage::start,,,human_route,casual,false,editor,Reverse of edge_user_0372.,"1,2,3,4,5",
edge_user_0011,Sand Kingdom,subarea,SandWorldKillerExStage::entrance::doukutu1::sub_near,SandWorldKillerExStage::entrance::doukutu2::sub_far,Killer,,human_route,casual,false,editor,Created in graph editor.,"1,2,3,4,5",
edge_user_0012,Sand Kingdom,subarea,SandWorldKillerExStage::entrance::doukutu2::sub_far,SandWorldKillerExStage::entrance::doukutu1::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0011.,,
edge_user_0013,Sand Kingdom,subarea,SandWorldShopStage::entrance::bar1::sub_near,SandWorldShopStage::entrance::bar2::sub_near,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0014,Sand Kingdom,subarea,SandWorldShopStage::entrance::bar2::sub_near,SandWorldShopStage::entrance::bar1::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0013.,,
edge_user_0015,Sand Kingdom,subarea,WaterTubeExStage::entrance::EX_2DHosui::sub_near,WaterTubeExStage::entrance::EX_2DHosui_Exit::sub_far,Hosui,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0016,Sand Kingdom,subarea,WaterTubeExStage::entrance::EX_2DHosui_Exit::sub_far,WaterTubeExStage::entrance::EX_2DHosui::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0015.,,
edge_user_0017,Sand Kingdom,subarea,SandWorldPressExStage::entrance::arijigoku::sub_near,SandWorldPressExStage::entrance::arijigoku2::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0701,Sand Kingdom,subarea,SandWorldPressExStage::entrance::arijigoku::sub_near,SandWorldPressExStage::entrance::arijigoku1::sub_far,free,,human_route,casual,true,editor,Ceiling drop lands in the same chamber as the start pipe; they are one coupled interface.,,
edge_user_0018,Sand Kingdom,subarea,SandWorldSphinxExStage::entrance::run00::sub_near,SandWorldSphinxExStage::entrance::aaa::sub_near,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0019,Sand Kingdom,subarea,SandWorldSphinxExStage::entrance::aaa::sub_near,SandWorldSphinxExStage::entrance::run00::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0018.,,
edge_user_0020,Sand Kingdom,subarea,SandWorldSphinxExStage::entrance::aaa::sub_near,SandWorldSphinxExStage::entrance::run00return::sub_far,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0021,Sand Kingdom,subarea,SandWorldSphinxExStage::entrance::run00return::sub_far,SandWorldSphinxExStage::entrance::aaa::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0020.,,
edge_user_0024,Sand Kingdom,subarea,MeganeLiftExStage::entrance::meganelift01::sub_near,MeganeLiftExStage::entrance::meganelift02::sub_far,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0025,Sand Kingdom,subarea,MeganeLiftExStage::entrance::meganelift02::sub_far,MeganeLiftExStage::entrance::meganelift01::sub_near,free,,human_route,expert,false,editor,Reverse of edge_user_0024.,,
edge_user_0053,Sand Kingdom,subarea,SandWorldRotateExStage::entrance::birureturn::sub_far,SandWorldRotateExStage::place::new_place,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0078,Sand Kingdom,subarea,SandWorldRotateExStage::place::new_place,SandWorldRotateExStage::entrance::birureturn::sub_far,BazookaElectric,,human_route,casual,false,editor,Reverse of edge_user_0053.,,
edge_user_0022,Sand Kingdom,subarea,SandWorldRotateExStage::entrance::biru::sub_near,SandWorldRotateExStage::place::new_place,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0023,Sand Kingdom,subarea,SandWorldRotateExStage::place::new_place,SandWorldRotateExStage::entrance::biru::sub_near,BazookaElectric,,human_route,casual,false,editor,Reverse of edge_user_0022.,,
edge_user_0079,Sand Kingdom,subarea,SandWorldMeganeExStage::entrance::anki2::sub_near,SandWorldMeganeExStage::entrance::wall::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0127,Sand Kingdom,overworld,SandWorldHomeStage::start,SandWorldHomeStage::checkpoint::obj655,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0128,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj655,SandWorldHomeStage::checkpoint::obj99,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0129,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj99,SandWorldHomeStage::checkpoint::obj98,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0130,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj98,SandWorldHomeStage::checkpoint::obj525,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0131,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj525,SandWorldHomeStage::checkpoint::obj1511,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0132,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj525,SandWorldHomeStage::checkpoint::obj1595,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0133,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj5575,SandWorldHomeStage::checkpoint::obj655,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0134,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj655,SandWorldHomeStage::checkpoint::obj5575,impossible,,human_route,casual,false,editor,Reverse of edge_user_0133.,,
edge_user_0135,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj655,SandWorldHomeStage::checkpoint::obj1597,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0136,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj98,SandWorldHomeStage::checkpoint::obj530,(Killer & WallJump & Dive) | (WallJump & Dive),,human_route,advanced;expert,false,editor,Created in graph editor.,,
edge_user_0179,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj525,SandWorldHomeStage::checkpoint::obj530,Kakku,,human_route,casual,true,editor,Created in graph editor.,"3,4,5,6,7",
edge_user_0180,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj530,SandWorldHomeStage::checkpoint::obj98,free,,human_route,casual,false,editor,Reverse of edge_user_0136.,,
edge_user_0126,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj655,SandWorldHomeStage::entrance::bar2::home_in,Crouch,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0212,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj655,SandWorldHomeStage::entrance::town::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0213,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj655,SandWorldHomeStage::entrance::bar1::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0214,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj655,SandWorldHomeStage::entrance::abc::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0215,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj655,SandWorldHomeStage::entrance::shindo::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0216,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj655,SandWorldHomeStage::entrance::biru::home_in,BazookaElectric,,human_route,casual,true,editor,Created in graph editor.,"3,4,5",
edge_user_0217,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj655,SandWorldHomeStage::entrance::birureturn::home_out,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0218,Sand Kingdom,overworld,SandWorldHomeStage::entrance::birureturn::home_out,SandWorldHomeStage::checkpoint::obj655,impossible,,human_route,casual,false,editor,Reverse of edge_user_0217.,,
edge_user_0219,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj530,SandWorldHomeStage::entrance::aaa::home_in,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0220,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj98,SandWorldHomeStage::entrance::run00::home_in,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0221,Sand Kingdom,overworld,SandWorldHomeStage::entrance::run00::home_in,SandWorldHomeStage::checkpoint::obj98,free,,human_route,casual,false,editor,Reverse of edge_user_0220.,,
edge_user_0222,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj655,SandWorldHomeStage::entrance::wall::home_in,free,,human_route,casual,true,editor,Created in graph editor.,5,
edge_user_0223,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj655,SandWorldHomeStage::entrance::anki2::home_in,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0224,Sand Kingdom,overworld,SandWorldHomeStage::entrance::anki2::home_in,SandWorldHomeStage::checkpoint::obj655,free,,human_route,casual,false,editor,Reverse of edge_user_0223.,,
edge_user_0225,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj1595,SandWorldHomeStage::entrance::doukutu1::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0226,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj1595,SandWorldHomeStage::entrance::doukutu2::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0227,Sand Kingdom,overworld,SandWorldHomeStage::entrance::doukutu2::home_out,SandWorldHomeStage::checkpoint::obj1595,free,,human_route,casual,false,editor,Reverse of edge_user_0226.,,
edge_user_0228,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj98,SandWorldHomeStage::entrance::hide::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
